Division,Team,BBMI_Rank,BBMI_Score,Record,Q_Wins,HCA,Best_Win_Rank,RAW_Points_Scored,RAW_Points_Against,RAW_Point_Difference,RAW_Field_Goal_Percentage,RAW_Three_Point_Percentage,RAW_Effective_Field_Goal_Percentage,RAW_Free_Throw_Percentage,RAW_Offensive_Rebounds_Per_Game,RAW_Defensive_Rebounds_Per_Game,RAW_Rebounds_Per_Game,RAW_Assists_Per_Game,RAW_Steals_Per_Game,RAW_Blocks_Per_Game,RAW_Charges_Taken_Per_Game,RAW_Turnovers_Per_Game,RAW_Q_Wins,RANK_Points_Scored,RANK_Points_Against,RANK_Point_Difference,RANK_Field_Goal_Percentage,RANK_Three_Point_Percentage,RANK_Effective_Field_Goal_Percentage,RANK_Free_Throw_Percentage,RANK_Offensive_Rebounds_Per_Game,RANK_Defensive_Rebounds_Per_Game,RANK_Rebounds_Per_Game,RANK_Assists_Per_Game,RANK_Steals_Per_Game,RANK_Blocks_Per_Game,RANK_Charges_Taken_Per_Game,RANK_Turnovers_Per_Game,RANK_Q_Wins,WTRANK_Points_Scored,WTRANK_Points_Against,WTRANK_Point_Difference,WTRANK_Field_Goal_Percentage,WTRANK_Three_Point_Percentage,WTRANK_Effective_Field_Goal_Percentage,WTRANK_Free_Throw_Percentage,WTRANK_Offensive_Rebounds_Per_Game,WTRANK_Defensive_Rebounds_Per_Game,WTRANK_Rebounds_Per_Game,WTRANK_Assists_Per_Game,WTRANK_Steals_Per_Game,WTRANK_Blocks_Per_Game,WTRANK_Charges_Taken_Per_Game,WTRANK_Turnovers_Per_Game,WTRANK_Q_Wins,WTRANK_TOTAL
1,Milwaukee Pulaski/Carmen South/Carmen Southeast,55,17.418,10-13,-37.48,-1.658,75,65.0,64.6,0.4,0.425,0.256,0.474,0.577,16.3,25.8,42.2,12.0,15.3,2.9,0.0,19.6,-37.48,22.011,26.96,22.933,16.902,4.44,11.565,8.607,43.667,36.769,41.244,20.9,50.0,36.667,1.0,4.07,16.098,0.0,2.9386,3.3023,0.7268,0.1376,0.0578,0.0,0.0,0.0,2.8046,0.2508,2.15,0.1833,0.0,0.407,7.0831,20.0419
1,Eau Claire North,56,17.0823,8-17,-42.4,-1.786,33,67.6,73.8,-6.2,0.456,0.326,0.523,0.576,6.4,20.4,26.8,14.3,7.5,2.1,0.0,15.4,-42.4,25.955,13.387,17.0,25.697,22.963,25.384,8.412,9.142,25.245,19.488,27.723,25.785,27.778,1.0,18.394,14.742,0.0,1.4592,2.448,1.105,0.7118,0.1269,0.0,0.0,0.0,1.3252,0.3327,1.1088,0.1389,0.0,1.8394,6.4864,17.0823
1,Eau Claire Memorial,57,16.9846,8-17,-43.12,-1.358,27,60.8,68.0,-7.2,0.405,0.319,0.475,0.665,8.6,19.9,28.5,11.1,7.2,0.6,0.0,15.6,-43.12,14.836,22.148,16.101,11.012,21.11,11.851,25.291,22.922,23.843,23.369,18.633,24.833,2.778,1.0,17.712,14.543,0.0,2.4141,2.3186,0.4735,0.6544,0.0593,0.0,0.0,0.0,1.5891,0.2236,1.0678,0.0139,0.0,1.7712,6.3991,16.9846
1,Hortonville,58,16.4808,7-19,-41.74,-1.395,50,55.1,65.1,-10.0,0.389,0.325,0.477,0.617,8.8429,19.6786,28.5214,10.5929,1.9,1.4923,0.0,15.2417,-41.74,5.1,26.395,13.584,6.301,22.698,12.422,16.408,24.443,23.177,23.418,17.355,5.98,18.641,1.0,18.934,14.924,0.0,2.8771,1.9561,0.2709,0.7036,0.0621,0.0,0.0,0.0,1.5924,0.2083,0.2571,0.0932,0.0,1.8934,6.5664,16.4806
1,Madison East,59,15.079,7-18,-47.06,-2.403,30,64.4,75.1,-10.6,0.4174,0.3177,0.4799,0.6194,9.1308,20.0077,29.1462,10.4385,6.25,1.5417,0.0,15.5727,-47.06,20.986,11.423,13.045,14.664,20.766,13.25,16.876,25.504,24.167,24.844,16.966,21.453,19.519,1.0,17.805,13.458,0.0,1.2451,1.8785,0.6305,0.6438,0.0662,0.0,0.0,0.0,1.6894,0.2036,0.9225,0.0976,0.0,1.7805,5.9213,15.079
1,Westosha Central,60,14.8673,7-19,-66.04,-0.957,41,54.2,63.7,-9.5,0.415,0.335,0.487,0.632,6.2,14.0,20.2,4.1,5.6,1.2,0.0,11.4,-66.04,3.562,27.976,14.034,13.957,25.42,15.277,19.334,7.89,6.11,4.424,1.0,19.141,13.444,1.0,35.096,8.226,0.0,3.0494,2.0209,0.6002,0.788,0.0764,0.0,0.0,0.0,0.3008,0.012,0.8231,0.0672,0.0,3.5096,3.6196,14.8672
1,Hamilton,61,14.5848,7-18,-50.34,-0.942,50,58.9,68.7,-9.8,0.425,0.28,0.479,0.654,6.8,18.8,25.6,11.1,6.4,1.8,0.0,17.2,-50.34,11.591,21.091,13.764,16.902,10.791,12.993,23.625,11.648,20.537,16.749,18.633,21.987,24.111,1.0,12.255,12.554,0.0,2.2989,1.982,0.7268,0.3345,0.065,0.0,0.0,0.0,1.139,0.2236,0.9454,0.1206,0.0,1.2255,5.5235,14.5848
1,Appleton West,62,14.0406,8-17,-40.58,-0.451,50,56.9,75.5,-18.6,0.4074,0.3203,0.4758,0.6059,8.2,18.1,26.32,9.6,5.4273,1.4,0.0,15.6,-40.58,8.174,10.819,5.854,11.719,21.454,12.079,14.243,20.416,18.433,18.393,14.854,18.527,17.0,1.0,17.712,15.243,0.0,1.1792,0.843,0.5039,0.6651,0.0604,0.0,0.0,0.0,1.2507,0.1783,0.7967,0.085,0.0,1.7712,6.7071,14.0406
1,Oconomowoc,63,13.8518,7-20,-61.04,-1.961,44,61.3,72.1,-10.8,0.4174,0.3177,0.4799,0.6194,9.1308,20.0077,29.1462,10.4385,6.25,1.5417,0.0,15.5727,-61.04,15.69,15.955,12.865,14.664,20.766,13.25,16.876,25.504,24.167,24.844,16.966,21.453,19.519,1.0,17.805,9.605,0.0,1.7391,1.8526,0.6305,0.6438,0.0662,0.0,0.0,0.0,1.6894,0.2036,0.9225,0.0976,0.0,1.7805,4.226,13.8518
1,Chippewa Falls,64,13.4974,5-20,-64.16,-1.516,51,58.7,69.5,-10.8,0.398,0.357,0.482,0.654,9.6,17.4,27.0,13.0,5.4,1.6,0.0,16.0,-64.16,11.249,19.882,12.865,8.951,32.536,13.849,23.625,26.693,16.329,19.945,23.419,18.43,20.556,1.0,16.348,8.745,0.0,2.1672,1.8526,0.3849,1.0086,0.0692,0.0,0.0,0.0,1.3563,0.281,0.7925,0.1028,0.0,1.6348,3.8476,13.4975
1,Kenosha Tremper,65,12.3524,8-18,-66.66,-0.921,52,60.1,74.3,-14.2,0.452,0.385,0.524,0.538,8.9636,19.6455,28.6273,9.7273,0.5,1.42,0.0,16.0667,-66.66,13.641,12.631,9.809,24.853,41.591,25.581,1.0,25.081,23.078,23.659,15.175,1.0,17.356,1.0,16.12,8.056,0.0,1.3768,1.4125,1.0687,1.2893,0.1279,0.0,0.0,0.0,1.6088,0.1821,0.043,0.0868,0.0,1.612,3.5445,12.3524
1,Wisconsin Rapids,66,12.1942,6-20,-59.48,-1.216,62,53.7,68.5,-14.8,0.401,0.305,0.477,0.664,6.9,17.4,24.3,8.8,6.1,1.3,0.0,17.8,-59.48,2.708,21.393,9.27,9.834,17.406,12.422,25.218,12.274,16.329,13.782,12.839,20.92,15.222,1.0,10.209,10.034,0.0,2.3318,1.3348,0.4229,0.5396,0.0621,0.0,0.0,0.0,0.9372,0.1541,0.8996,0.0761,0.0,1.0209,4.4152,12.1943
1,Janesville Parker,67,11.443,4-21,-87.18,-2.165,68,61.0,73.4,-12.4,0.387,0.286,0.437,0.575,18.8,30.4,49.2,12.7,8.0,0.8,0.0,15.8,-87.18,15.178,13.991,11.427,5.712,12.378,1.0,8.217,50.0,46.586,50.0,22.663,27.337,6.333,1.0,17.03,2.4,0.0,1.525,1.6455,0.2456,0.3837,0.005,0.0,0.0,0.0,3.4,0.272,1.1755,0.0317,0.0,1.703,1.056,11.443
1,Racine Horlick,68,9.4361,6-19,-85.06,-1.277,55,63.2,77.1,-13.9,0.423,0.243,0.457,0.582,9.8,20.3,30.2,11.4,10.1,2.4,0.0,16.8,-85.06,18.936,8.402,10.079,16.313,1.0,6.711,9.582,27.199,25.032,26.233,19.388,33.857,31.111,1.0,13.619,2.984,0.0,0.9158,1.4513,0.7015,0.031,0.0336,0.0,0.0,0.0,1.7838,0.2327,1.4558,0.1556,0.0,1.3619,1.3131,9.4361
1,Kenosha Indian Trail,69,8.8793,5-20,-92.26,-1.443,35,56.7,69.5,-12.8,0.405,0.374,0.461,0.619,6.0,15.6,21.6,4.7,6.0636,1.4889,0.0,16.5375,-92.26,7.833,19.882,11.067,11.012,38.034,7.853,16.798,6.637,10.919,7.619,2.511,20.79,18.58,1.0,14.515,1.0,0.0,2.1672,1.5937,0.4735,1.179,0.0393,0.0,0.0,0.0,0.5181,0.0301,0.894,0.0929,0.0,1.4515,0.44,8.8793
1,Appleton East,70,8.1915,1-24,-87.48,-2.234,52,55.1,75.6,-20.5,0.418,0.357,0.497,0.602,5.2,13.5,18.8,8.0,5.7,1.2,0.0,13.3,-87.48,5.1,10.668,4.146,14.84,32.536,18.133,13.483,1.626,4.607,1.228,10.824,19.497,13.444,1.0,25.557,2.317,0.0,1.1628,0.597,0.6381,1.0086,0.0907,0.0,0.0,0.0,0.0835,0.1299,0.8384,0.0672,0.0,2.5557,1.0197,8.1916
1,Sun Prairie East,71,7.808,4-21,-76.62,-1.846,37,59.8,79.3,-19.5,0.405,0.297,0.484,0.558,5.7,16.8,22.5,10.5,4.3,1.0,0.0,16.0,-76.62,13.128,5.079,5.045,11.012,15.289,14.421,4.901,4.758,14.525,9.674,17.121,14.517,9.889,1.0,16.348,5.311,0.0,0.5536,0.7265,0.4735,0.474,0.0721,0.0,0.0,0.0,0.6578,0.2055,0.6242,0.0494,0.0,1.6348,2.3366,7.808
1,West Allis Hale,72,5.5942,4-22,-85.74,-0.987,31,58.0,82.0,-24.0,0.371,0.3,0.448,0.576,7.0,16.8,23.8,11.7,5.7,1.3,0.0,16.3,-85.74,10.053,1.0,1.0,1.0,16.083,4.141,8.412,12.9,14.525,12.641,20.144,19.497,15.222,1.0,15.325,2.797,0.0,0.109,0.144,0.043,0.4986,0.0207,0.0,0.0,0.0,0.8596,0.2417,0.8384,0.0761,0.0,1.5325,1.2307,5.5943
2,Slinger,1,44.1837,24-4,116.74,-1.963,2,69.1,49.9,19.2,0.488,0.344,0.552,0.706,7.5,22.6,30.1,14.5,9.7,2.8,0.0,9.4,116.74,30.597,49.04,48.897,29.909,26.779,29.644,37.719,19.142,28.177,25.525,28.891,30.54,33.135,1.0,39.714,50.0,0.0,5.3454,7.0412,1.2861,0.8301,0.1482,0.0,0.0,0.0,1.7357,0.3467,1.3132,0.1657,0.0,3.9714,22.0,44.1837
2,Whitefish Bay,2,41.112,22-6,93.98,-2.293,4,72.3,55.3,17.0,0.515,0.332,0.57,0.668,8.4,23.6,31.9,16.3,9.0,2.5,0.0,9.2,93.98,34.577,40.4,46.201,32.991,25.655,31.423,29.386,22.853,29.558,27.416,34.648,28.537,30.324,1.0,40.476,45.405,0.0,4.4036,6.6529,1.4186,0.7953,0.1571,0.0,0.0,0.0,1.8643,0.4158,1.2271,0.1516,0.0,4.0476,19.978,41.1119
2,Port Washington,3,40.3072,25-2,95.56,-0.785,1,68.8,52.9,16.0,0.486,0.351,0.55,0.648,9.6,20.4,30.0,17.5,10.7,2.7,0.0,12.4,95.56,30.224,44.24,44.975,29.68,27.434,29.447,25.0,27.433,25.138,25.42,38.486,33.402,32.198,1.0,28.286,45.724,0.0,4.8222,6.4765,1.2763,0.8505,0.1472,0.0,0.0,0.0,1.7286,0.4618,1.4363,0.161,0.0,2.8286,20.1184,40.3074
2,Waterford,4,39.994,24-4,91.92,-1.066,4,67.3,54.4,12.9,0.474,0.363,0.544,0.725,7.6,22.5,30.1,14.5,8.3,2.0,0.0,11.6,91.92,28.358,41.84,41.176,28.311,28.558,28.854,41.886,19.554,28.039,25.525,28.891,26.534,25.639,1.0,31.333,44.989,0.0,4.5606,5.9294,1.2174,0.8853,0.1443,0.0,0.0,0.0,1.7357,0.3467,1.141,0.1282,0.0,3.1333,19.795,39.0169
2,McFarland,5,39.6018,23-5,82.86,-1.59,8,74.8,55.3,19.5,0.4977,0.3688,0.5677,0.6797,9.5833,21.2583,30.85,15.5909,8.3167,2.3818,0.0,11.28,82.86,37.687,40.4,49.265,31.016,29.101,31.196,31.952,27.373,26.324,26.313,32.38,26.582,29.216,1.0,32.552,43.159,0.0,4.4036,7.0941,1.3337,0.9021,0.156,0.0,0.0,0.0,1.7893,0.3886,1.143,0.1461,0.0,3.2552,18.9901,39.6018
2,Onalaska,6,39.2235,21-4,80.82,-1.462,7,78.0,58.0,20.1,0.4977,0.3688,0.5677,0.6797,12.0,21.2,33.2,15.5909,8.3167,2.3818,0.0,11.28,80.82,41.667,36.08,50.0,31.016,29.101,31.196,31.952,36.03,26.243,28.782,32.38,26.582,29.216,1.0,32.552,42.748,0.0,3.9327,7.2,1.3337,0.9021,0.156,0.0,0.0,0.0,1.9571,0.3886,1.143,0.1461,0.0,3.2552,18.8089,39.2234
2,La Crosse Central,7,38.7963,22-5,77.6,-1.439,5,65.5,51.2,14.3,0.4933,0.3607,0.5585,0.6765,9.435,21.5714,30.581,15.695,8.619,2.2158,0.0,11.5429,77.6,26.119,46.96,42.892,30.514,28.343,30.287,31.25,26.842,26.756,26.03,32.713,27.447,27.661,1.0,31.551,42.097,0.0,5.1186,6.1765,1.3121,0.8786,0.1514,0.0,0.0,0.0,1.7701,0.3926,1.1802,0.1383,0.0,3.1551,18.5229,38.7964
2,New Berlin West,8,38.2804,24-4,89.46,-0.985,10,71.0,60.5,10.4,0.476,0.379,0.556,0.705,6.9,21.0,28.0,14.4,6.1,1.3,0.0,9.0,89.46,32.96,32.08,38.113,28.539,30.056,30.04,37.5,16.668,25.967,22.913,28.572,19.265,13.615,1.0,41.238,44.492,0.0,3.4967,5.4882,1.2272,0.9317,0.1502,0.0,0.0,0.0,1.5581,0.3429,0.8284,0.0681,0.0,4.1238,19.5765,37.7918
2,West Salem,9,36.6692,24-4,71.78,-1.925,6,75.7,58.5,17.2,0.445,0.298,0.505,0.625,15.2,23.0,38.3,15.5,11.1,3.1,0.0,15.1,71.78,38.806,35.28,46.446,25.0,18.106,25.0,20.071,47.493,28.729,34.139,32.09,34.547,35.946,1.0,19.966,40.922,0.0,3.8455,6.6882,1.075,0.5613,0.125,0.0,0.0,0.0,2.3214,0.3851,1.4855,0.1797,0.0,1.9966,18.0058,36.6691
2,Wauwatosa West,10,36.3842,20-7,83.16,-1.505,2,78.2,66.2,12.0,0.507,0.346,0.559,0.668,8.4,21.6,30.0,18.4,11.5,3.1,0.0,12.5,83.16,41.915,22.935,40.074,32.078,26.966,30.336,29.386,22.853,26.796,25.42,41.365,35.691,35.946,1.0,27.905,43.22,0.0,2.5,5.7706,1.3793,0.836,0.1517,0.0,0.0,0.0,1.7286,0.4964,1.5347,0.1797,0.0,2.7905,19.0168,36.3843
2,Notre Dame,11,35.5599,21-7,68.82,-2.16,12,72.4,63.1,9.3,0.501,0.385,0.578,0.653,8.0,18.8,26.7,16.7,7.8,2.1,0.0,9.5,68.82,34.701,27.92,36.765,31.393,30.618,32.213,26.096,21.203,22.049,21.217,35.928,25.103,26.576,1.0,39.333,40.325,0.0,3.0433,5.2941,1.3499,0.9492,0.1611,0.0,0.0,0.0,1.4428,0.4311,1.0794,0.1329,0.0,3.9333,17.7429,35.56
2,Beaver Dam,12,35.4971,19-7,81.84,-1.54,4,65.9,57.5,8.4,0.4758,0.3452,0.5377,0.6689,5.6,17.3,22.9,12.6,5.9,1.3,0.0,11.975,81.84,26.617,36.88,35.662,28.516,26.891,28.231,29.583,11.308,19.098,16.261,23.195,18.576,13.615,1.0,29.905,42.953,0.0,4.0199,5.1353,1.2262,0.8336,0.1412,0.0,0.0,0.0,1.1057,0.2783,0.7988,0.0681,0.0,2.9905,18.8995,35.4971
2,Mount Horeb,13,35.253,21-6,55.62,-0.319,5,65.3,54.8,10.6,0.4761,0.3507,0.5407,0.6683,9.3941,21.7111,30.6111,15.4722,8.6,1.9667,0.0,11.9818,55.62,25.871,41.2,38.358,28.55,27.406,28.528,29.452,26.695,26.949,26.062,32.001,27.392,25.327,1.0,29.879,37.66,0.0,4.4908,5.5235,1.2277,0.8496,0.1426,0.0,0.0,0.0,1.7722,0.384,1.1779,0.1266,0.0,2.9879,16.5702,35.253
2,Rhinelander,14,35.1416,22-4,26.88,-0.779,15,66.7,49.3,17.4,0.502,0.355,0.567,0.658,9.8,17.9,27.7,15.5,9.1,3.5,0.0,11.3615,26.88,27.612,50.0,46.691,31.507,27.809,31.126,27.193,28.149,20.279,22.522,32.09,28.823,39.693,1.0,32.242,31.857,0.0,5.45,6.7235,1.3548,0.8621,0.1556,0.0,0.0,0.0,1.5315,0.3851,1.2394,0.1985,0.0,3.2242,14.017,35.1417
2,Milwaukee Bay View,15,34.3398,19-5,28.54,-3.282,25,75.2,56.8,18.3,0.664,0.56,0.758,0.754,9.3857,22.1867,30.9867,16.2143,0.8,2.3077,0.0,11.2417,28.54,38.184,38.0,47.794,50.0,47.004,50.0,48.246,26.665,27.606,26.457,34.374,1.0,28.522,1.0,32.698,32.192,0.0,4.142,6.8824,2.15,1.4571,0.25,0.0,0.0,0.0,1.799,0.4125,0.043,0.1426,0.0,3.2698,14.1644,34.7128
2,Monroe,16,33.7689,18-8,28.34,-2.136,14,74.1,56.6,17.5,0.466,0.368,0.546,0.656,7.8,17.4,25.2,13.3,7.6,1.4,0.0,10.0,28.34,36.816,38.32,46.814,27.397,29.026,29.051,26.754,20.379,19.295,19.261,25.053,24.435,15.417,1.0,37.429,32.152,0.0,4.1769,6.7412,1.1781,0.8998,0.1453,0.0,0.0,0.0,1.3097,0.3006,1.0507,0.0771,0.0,3.7429,14.1467,33.769
2,West De Pere,17,33.5598,20-7,47.86,-1.485,1,66.6,57.4,9.2,0.467,0.331,0.539,0.632,8.4,21.3,29.7,17.7,8.9,1.7,0.0,12.6,47.86,27.488,37.04,36.642,27.511,25.562,28.36,21.571,22.853,26.381,25.105,39.126,28.251,20.823,1.0,27.524,36.093,0.0,4.0374,5.2765,1.183,0.7924,0.1418,0.0,0.0,0.0,1.7071,0.4695,1.2148,0.1041,0.0,2.7524,15.8808,33.5598
2,New London,18,33.0012,15-9,30.76,-2.165,19,73.1,59.7,13.5,0.488,0.36,0.566,0.632,12.9,23.8,36.7,19.1,6.9,1.3,0.0,12.2,30.76,35.572,33.36,41.912,29.909,28.277,31.028,21.571,39.254,29.834,32.458,43.603,22.022,13.615,1.0,29.048,32.64,0.0,3.6362,6.0353,1.2861,0.8766,0.1551,0.0,0.0,0.0,2.2071,0.5232,0.947,0.0681,0.0,2.9048,14.3617,33.0012
2,Fox Valley Lutheran,19,32.9829,16-10,38.04,-1.644,9,71.6,60.0,11.5,0.461,0.369,0.539,0.711,8.9,20.1,29.0,12.5,9.0,2.5,0.0,11.4,38.04,33.706,32.88,39.461,26.826,29.12,28.36,38.816,24.914,24.607,24.217,22.93,28.537,30.324,1.0,32.095,34.11,0.0,3.5839,5.6824,1.1535,0.9027,0.1418,0.0,0.0,0.0,1.6468,0.2752,1.2271,0.1516,0.0,3.2095,15.0084,32.9829
2,Brookfield Central,20,31.6279,16-10,42.56,-2.227,5,70.0,62.7,7.2,0.5,0.347,0.565,0.762,9.3,22.8,32.1,15.4,4.3,2.8,0.0,12.3286,42.56,31.716,28.56,34.191,31.279,27.06,30.929,50.0,26.358,28.453,27.626,31.77,13.062,33.135,1.0,28.558,35.023,0.0,3.113,4.9235,1.345,0.8389,0.1546,0.0,0.0,0.0,1.8786,0.3812,0.5617,0.1657,0.0,2.8558,15.4099,31.6279
2,River Falls,21,31.5515,19-7,31.72,-2.217,7,72.3,63.3,9.0,0.477,0.33,0.536,0.604,11.0,25.7,36.7,18.3,8.5,2.5,0.0,12.8,31.72,34.577,27.6,36.397,28.653,25.468,28.063,15.571,32.448,32.459,32.458,41.045,27.106,30.324,1.0,26.762,32.834,0.0,3.0084,5.2412,1.2321,0.7895,0.1403,0.0,0.0,0.0,2.2071,0.4925,1.1656,0.1516,0.0,2.6762,14.4469,31.5514
2,Nicolet,22,31.2415,16-10,49.6,-2.878,1,73.5,68.8,4.7,0.5,0.306,0.544,0.598,8.9,19.9,28.8,13.8,8.7,2.3,0.0,11.2,49.6,36.07,18.742,31.127,31.279,20.149,28.854,14.286,24.914,24.213,23.957,26.653,27.679,28.45,1.0,32.857,36.444,0.0,2.0429,4.4824,1.345,0.6246,0.1443,0.0,0.0,0.0,1.629,0.3198,1.1902,0.1422,0.0,3.2857,16.0354,31.2415
2,Sauk Prairie,23,31.2013,17-8,33.58,-1.639,13,66.3,59.5,6.8,0.4668,0.3404,0.5279,0.6651,8.3,19.8,28.1,13.3,8.1565,2.0476,0.0,12.46,33.58,27.114,33.68,33.701,27.489,26.442,27.263,28.75,22.44,24.016,23.043,25.053,26.123,26.085,1.0,28.057,33.209,0.0,3.6711,4.8529,1.182,0.8197,0.1363,0.0,0.0,0.0,1.567,0.3006,1.1233,0.1304,0.0,2.8057,14.6122,31.2012
2,Milwaukee Academy of Science,24,31.136,12-16,11.0,-0.293,4,56.9,50.0,6.9,0.4677,0.3406,0.5291,0.6711,9.2727,21.3217,30.213,14.0435,8.0727,2.03,0.0,12.2857,11.0,15.619,48.88,33.824,27.591,26.461,27.381,30.066,26.261,26.411,25.644,27.431,25.883,25.92,1.0,28.721,28.65,0.0,5.3279,4.8706,1.1864,0.8203,0.1369,0.0,0.0,0.0,1.7438,0.3292,1.113,0.1296,0.0,2.8721,12.6062,31.136
2,Golda Meir,25,30.7144,20-4,17.78,0.208,45,78.2,68.7,9.5,0.515,0.424,0.562,0.688,9.4421,37.6,38.2,21.1,16.5,2.0882,0.0,11.9923,17.78,41.915,18.903,37.01,32.991,34.27,30.632,33.772,26.867,48.895,34.034,50.0,50.0,26.465,1.0,29.839,30.019,0.0,2.0605,5.3294,1.4186,1.0624,0.1532,0.0,0.0,0.0,2.3143,0.6,2.15,0.1323,0.0,2.9839,13.2085,31.4131
2,Plymouth,26,30.6904,18-8,36.92,-1.088,10,70.4,64.2,6.2,0.454,0.373,0.537,0.689,8.7,22.4,31.1,15.7,6.6,2.025,0.0,12.5357,36.92,32.214,26.16,32.966,26.027,29.494,28.162,33.991,24.09,27.901,26.576,32.729,20.989,25.873,1.0,27.769,33.884,0.0,2.8514,4.7471,1.1192,0.9143,0.1408,0.0,0.0,0.0,1.8071,0.3928,0.9025,0.1294,0.0,2.7769,14.9089,30.6904
2,Menomonie,27,30.6361,19-9,18.76,-0.857,7,62.6,56.0,6.6,0.47,0.335,0.531,0.578,9.8,19.9,29.7,13.2,6.6,2.2,0.0,11.8,18.76,22.563,39.28,33.456,27.854,25.936,27.569,10.0,28.149,24.213,25.105,24.78,20.989,27.513,1.0,30.571,30.217,0.0,4.2815,4.8176,1.1977,0.804,0.1378,0.0,0.0,0.0,1.7071,0.2974,0.9025,0.1376,0.0,3.0571,13.2956,30.6359
2,Milwaukee Vincent,28,30.4811,14-5,8.3,-1.522,15,65.4,56.4,9.1,0.4765,0.3461,0.5394,0.6668,9.4421,21.855,30.85,15.17,8.4421,2.0882,0.0,11.9923,8.3,25.995,38.64,36.52,28.596,26.976,28.399,29.123,26.867,27.148,26.313,31.034,26.941,26.465,1.0,29.839,28.105,0.0,4.2118,5.2588,1.2296,0.8362,0.142,0.0,0.0,0.0,1.7893,0.3724,1.1584,0.1323,0.0,2.9839,12.3663,30.481
2,Greendale,29,29.9661,18-7,28.34,-2.722,22,72.6,65.1,7.5,0.4713,0.3397,0.5312,0.729,9.5,16.8,26.2,13.5,6.8,1.9,0.0,12.3286,28.34,34.95,24.71,34.559,28.002,26.376,27.589,42.763,27.075,18.115,20.565,25.693,21.678,24.427,1.0,28.558,32.152,0.0,2.6934,4.9765,1.2041,0.8177,0.1379,0.0,0.0,0.0,1.3984,0.3083,0.9321,0.1221,0.0,2.8558,14.1467,29.593
2,Burlington,30,28.9968,17-11,20.78,-1.499,34,65.4,60.6,4.8,0.458,0.316,0.514,0.713,10.8,26.4,37.2,11.1,5.5,3.7,0.0,12.9,20.78,25.995,31.92,31.25,26.484,22.702,25.889,39.254,31.731,33.425,32.983,19.231,17.198,41.567,1.0,26.381,30.625,0.0,3.4793,4.5,1.1388,0.7038,0.1294,0.0,0.0,0.0,2.2429,0.2308,0.7395,0.2078,0.0,2.6381,13.475,29.4854
2,Sheboygan South,31,28.828,15-10,8.38,-1.94,25,68.7,60.6,8.1,0.478,0.29,0.517,0.678,10.7,20.5,31.2,14.7,10.2,2.3,0.0,13.9,8.38,30.1,31.92,35.294,28.767,16.064,26.186,31.579,31.373,25.276,26.681,29.531,31.971,28.45,1.0,23.414,28.121,0.0,3.4793,5.0824,1.237,0.498,0.1309,0.0,0.0,0.0,1.8143,0.3544,1.3748,0.1422,0.0,2.3414,12.3734,28.8281
2,Milwaukee Lutheran,32,28.0725,17-10,21.54,-2.624,26,84.7,75.7,9.0,0.462,0.322,0.503,0.629,11.2,17.1,28.3,12.4,12.3,1.3,0.0,11.9923,21.54,50.0,7.613,36.397,26.941,24.234,24.59,20.929,33.164,18.705,23.304,22.666,37.981,13.615,1.0,29.839,30.779,0.0,0.8298,5.2412,1.1584,0.7513,0.1229,0.0,0.0,0.0,1.5847,0.272,1.6332,0.0681,0.0,2.9839,13.5426,28.1881
2,DeForest,33,28.0332,12-14,7.86,-2.179,7,59.8,58.9,0.8,0.447,0.348,0.506,0.666,8.1,21.3,29.4,11.8,5.8,1.0,0.0,11.1,7.86,19.152,34.64,26.348,25.228,27.154,25.099,28.947,21.616,26.381,24.739,21.081,18.231,8.208,1.0,33.238,28.016,0.0,3.7758,3.7941,1.0848,0.8418,0.1255,0.0,0.0,0.0,1.6823,0.253,0.784,0.041,0.0,3.3238,12.3272,28.0333
2,Greenfield,34,27.6465,16-12,4.28,-0.511,15,72.4,68.7,3.7,0.4524,0.3276,0.5118,0.6646,10.4,25.2,35.6,14.4,7.7,4.6,0.0,13.0,4.28,34.701,18.903,29.902,25.845,25.243,25.672,28.64,30.299,31.768,31.303,28.572,24.779,50.0,1.0,26.0,27.294,0.0,2.0605,4.3059,1.1113,0.7825,0.1284,0.0,0.0,0.0,2.1286,0.3429,1.0655,0.25,0.0,2.6,12.0092,26.7848
2,Milton,35,27.3293,14-11,14.08,-2.053,5,69.8,67.7,2.1,0.46,0.363,0.523,0.673,7.3,21.0,28.4,12.7,7.6,1.4,0.0,11.9,14.08,31.468,20.516,27.941,26.712,28.558,26.779,30.482,18.317,25.967,23.435,23.459,24.435,15.417,1.0,30.19,29.272,0.0,2.2363,4.0235,1.1486,0.8853,0.1339,0.0,0.0,0.0,1.5936,0.2815,1.0507,0.0771,0.0,3.019,12.8798,27.3293
2,Waukesha West,36,27.2986,14-12,11.68,-1.366,16,69.4,66.6,2.8,0.449,0.319,0.505,0.718,10.3,20.8,31.0,15.7,9.3,2.2,0.0,13.3,11.68,30.97,22.29,28.799,25.457,23.468,25.0,40.351,29.94,25.691,26.471,32.729,29.396,27.513,1.0,25.138,28.788,0.0,2.4296,4.1471,1.0946,0.7275,0.125,0.0,0.0,0.0,1.8,0.3928,1.264,0.1376,0.0,2.5138,12.6666,27.2986
