date,away,home,vegasHomeLine,bbmiHomeLine,bbmiWinProb,actualAwayScore,actualHomeScore,fakeBet,fakeWin,vegaswinprob
2026-02-04,Louisiana-Monroe,Old Dominion,-12.5,-10.5,0.8721508442701041,85,79,100,191,0.9345794392523364
2026-02-04,Washington State,Oregon State,1.5,1.5,0.47394389381462465,64,74,,,0.47619047619047616
2026-02-04,Santa Clara,Pacific,6.5,1.5,0.44722850296703576,71,56,100,0,0.30303030303030304
2026-02-04,Gonzaga,Portland,21.5,11.5,0.10762475057400067,80,87,100,200,0.038461538461538464
2026-02-04,Butler,Providence,-3.5,-2.5,0.5840476111922298,87,97,100,0,0.6369426751592356
2026-02-04,Winthrop,Radford,3.5,6.5,0.2618332870726575,80,78,100,0,0.4166666666666667
2026-02-04,North Texas,Rice,2.5,1.5,0.45029899089754266,83,86,100,183,0.46511627906976744
2026-02-04,Wright State,Robert Morris,2.5,1.5,0.4366425291616176,66,72,100,191,0.4444444444444444
2026-02-04,George Washington,Saint Joseph's,-1.5,2.5,0.4062565644732705,73,76,100,0,0.53475935828877
2026-02-04,San Diego,Saint Mary's,-19.5,-18.5,0.9782488381720179,60,87,100,0,0.9803921568627451
2026-02-04,UTEP,Sam Houston State,-10.5,-16.5,0.9581252729518576,66,70,100,0,0.8849557522123894
2026-02-04,Loyola Marymount,San Francisco,-7.5,-5.5,0.7258209272246293,84,75,100,187,0.7936507936507936
2026-02-04,Pepperdine,Seattle,-12.5,-14.5,0.9353713333492536,81,83,100,0,0.9259259259259258
2026-02-04,Maryland-Eastern Shore,South Carolina State,3.5,2.5,0.40538527124663304,54,63,100,191,0.4081632653061224
2026-02-04,St. Thomas,South Dakota State,1.5,1.5,0.434501142944966,77,62,,,0.5128205128205129
2026-02-04,Texas-San Antonio,South Florida,-25.5,-25.5,0.997575155495812,88,109,,,0.9900990099009901
2026-02-04,Clemson,Stanford,3.5,4.5,0.3249677301112568,66,64,100,0,0.4081632653061224
2026-02-04,South Dakota,UMKC,3.5,7.5,0.22213577231232395,82,75,100,191,0.425531914893617
2026-02-04,USC Upstate,UNC Asheville,-7.5,-6.5,0.7348732361223228,67,76,100,0,0.8
2026-02-04,Western Carolina,UNC Greensboro,1.5,-2.5,0.5852995836807552,78,81,100,191,0.48780487804878053
2026-02-04,Arizona State,Utah,-1.5,1.5,0.4345532008251469,71,63,100,191,0.5555555555555556
2026-02-04,Wofford,Virginia Military,9.5,6.5,0.2516060042341758,81,67,100,0,0.2
2026-02-04,Seton Hall,Villanova,-7.5,-4.5,0.6903215188381224,60,72,100,0,0.7751937984496123
2026-02-04,Iowa,Washington,2.5,3.5,0.3841307944414196,84,74,100,187,0.45454545454545453
2026-02-04,Charlotte,Wichita State,-8.5,-7.5,0.7894389926998112,64,74,100,0,0.8064516129032259
2026-02-05,Lindenwood,Little Rock,-1.5,4.5,0.3193759931984762,79,74,100,195,0.5555555555555556
2026-02-05,Stetson,Bellarmine,-5.5,-8.5,0.810208981409283,71,92,100,187,0.7042253521126761
2026-02-05,Albany,Bryant,1.5,-2.5,0.5670579804823722,65,63,100,0,0.5
2026-02-05,UC Riverside,Cal State Fullerton,-5.5,-11.5,0.8828656034502735,72,78,100,187,0.7352941176470588
2026-02-05,Tarleton State,California Baptist,-10.5,-8.5,0.7982975096480166,55,56,100,200,0.8695652173913044
2026-02-05,Cal State Northridge,Cal Poly,1.5,5.5,0.2977548890491266,97,96,100,0,0.48780487804878053
2026-02-05,Drexel,Campbell,-4.5,-4.5,0.6763641098306025,60,81,,,0.6666666666666666
2026-02-05,Chicago State,Central Connecticut State,-9.5,-14.5,0.9379726739523172,67,78,100,183,0.8695652173913044
2026-02-05,North Carolina A&T,Charleston,-11.5,-8.5,0.80691736320894,62,78,100,0,0.8928571428571428
2026-02-05,Mercer,Chattanooga,4.5,2.5,0.42910765390451344,75,79,100,191,0.36363636363636365
2026-02-05,West Virginia,Cincinnati,-5.5,-3.5,0.6245889541162339,59,54,100,191,0.7246376811594204
2026-02-05,Florida Gulf Coast,Eastern Kentucky,-1.5,-4.5,0.6619304281268121,74,76,100,195,0.5464480874316939
2026-02-05,Stonehill,Fairleigh Dickinson,-1.5,-5.5,0.7015587348891259,58,74,100,183,0.5747126436781609
2026-02-05,Elon,Hampton,2.5,0.5,0.48976563401321993,79,87,100,183,0.46511627906976744
2026-02-05,Northeastern,Hofstra,-10.5,-15.5,0.951736186170262,63,80,100,195,0.8695652173913044
2026-02-05,Northern Arizona,Idaho State,-7.5,-7.5,0.7765276479015357,79,73,,,0.78125
2026-02-05,Vermont,Maine,7.5,9.5,0.17207429311356282,70,76,100,0,0.2631578947368421
2026-02-05,Saint Peter's,Manhattan,4.5,5.5,0.28249537661196944,80,75,100,191,0.37037037037037035
2026-02-05,Rider,Marist,-14.5,-21.5,0.9905683683174548,52,81,100,195,0.9523809523809523
2026-02-05,Ohio State,Maryland,7.5,11.5,0.11622895429680624,82,62,100,187,0.27027027027027023
2026-02-05,St. Francis (PA),Mercyhurst,-9.5,-12.5,0.9029326724395816,89,98,100,0,0.819672131147541
2026-02-05,Penn State,Michigan,-24.5,-27.5,0.9984156956002468,69,110,100,187,1
2026-02-05,Eastern Washington,Montana,-6.5,-12.5,0.9059932772135041,82,74,100,0,0.7352941176470588
2026-02-05,Idaho,Montana State,-3.5,-7.5,0.7699330138560143,66,73,100,183,0.6493506493506493
2026-02-05,Merrimack College,Mount St. Mary's,3.5,4.5,0.3179732816349995,87,70,100,187,0.4166666666666667
2026-02-05,UMass Lowell,N.J.I.T.,-1.5,-3.5,0.618466902603625,56,81,100,183,0.5747126436781609
2026-02-05,Omaha,North Dakota,-2.5,-2.5,0.5905717104619501,73,76,,,0.5847953216374269
2026-02-05,Denver,North Dakota State,-11.5,-11.5,0.8787981843139689,78,71,,,0.9009009009009008
2026-02-05,Jacksonville,Queens University,-8.5,-9.5,0.8533962192325967,84,93,100,187,0.8333333333333334
2026-02-05,Canisius,Quinnipiac,-13.5,-13.5,0.9285142755947712,60,75,,,0.9259259259259258
2026-02-05,Morehead State,Southeast Missouri State,-8.5,-4.5,0.6869495705457029,70,82,100,0,0.8064516129032259
2026-02-05,Fairfield,Sacred Heart,-1.5,-1.5,0.5639970554159774,92,87,,,0.5555555555555556
2026-02-05,The Citadel,Samford,-13.5,-12.5,0.9035038187538963,64,78,100,0,0.9090909090909091
2026-02-05,Iona,Siena,-7.5,-5.5,0.7274004342166946,72,79,100,191,0.78125
2026-02-05,Monmouth,Stony Brook,-3.5,-3.5,0.6221982318101471,76,75,,,0.6289308176100629
2026-02-05,Southern Indiana,Tennessee-Martin,-10.5,-19.5,0.9802852740782317,54,76,100,191,0.8928571428571428
2026-02-05,Eastern Illinois,Tennessee State,-10.5,-6.5,0.7579669526172664,68,77,100,195,0.8695652173913044
2026-02-05,Western Illinois,Tennessee Tech,-9.5,-11.5,0.8922655160029141,72,97,100,195,0.8333333333333334
2026-02-05,Memphis,UAB,-1.5,-2.5,0.5744123532180949,90,80,100,0,0.5649717514124294
2026-02-05,UC Santa Barbara,UC Davis,3.5,0.5,0.48171643600646374,75,85,100,191,0.4166666666666667
2026-02-05,Cal State Bakersfield,UC Irvine,-16.5,-16.5,0.9628741935402848,62,78,,,0.9615384615384615
2026-02-05,Long Beach State,UC San Diego,-8.5,-7.5,0.793729030337987,74,77,100,183,0.8333333333333334
2026-02-05,Binghamton,UMBC,-12.5,-15.5,0.9573810029692513,62,79,100,195,0.9259259259259258
2026-02-05,William & Mary,UNC Wilmington,-4.5,-3.5,0.6137779857808096,85,78,100,187,0.6756756756756757
2026-02-05,Texas-Arlington,Utah Tech,-1.5,-1.5,0.5396594295987708,84,87,,,0.5555555555555556
2026-02-05,Abilene Christian,Utah Valley,-13.5,-18.5,0.9772710869253212,55,68,100,0,0.9433962264150942
2026-02-05,Le Moyne,Wagner,2.5,-1.5,0.5526836186489037,78,79,100,187,0.45454545454545453
2026-02-05,Northern Colorado,Weber State,1.5,-2.5,0.574347261152128,88,74,100,0,0.48780487804878053
2026-02-05,North Florida,West Georgia,-6.5,-4.5,0.6835958103272469,81,73,100,187,0.7352941176470588
2026-02-05,Jacksonville State,Western Kentucky,-3.5,-2.5,0.5992504293475243,71,66,100,187,0.6493506493506493
2026-02-06,Loyola (IL),Davidson,-10.5,-14.5,0.9442160470265962,64,84,100,200,0.8771929824561404
2026-02-06,Drake,Illinois State,-9.5,-10.5,0.8748495952656404,76,86,100,195,0.8547008547008548
2026-02-06,Bradley,Northern Iowa,-4.5,-7.5,0.766829217440046,49,61,100,195,0.6666666666666666
2026-02-06,Murray State,Southern Illinois,1.5,1.5,0.44235543589507653,91,81,,,0.48780487804878053
2026-02-06,UConn,St. John's,2.5,-0.5,0.5008738728677593,72,81,100,187,0.45454545454545453
2026-02-06,Belmont,Illinois-Chicago,3.5,4.5,0.3531217375304785,65,59,100,195,0.3921568627450981
2026-02-06,Dayton,VCU,-7.5,-8.5,0.8104499376949592,73,99,100,195,0.7633587786259541
2026-02-06,Evansville,Valparaiso,-10.5,-13.5,0.922546760550354,63,70,100,0,0.8849557522123894
2026-02-06,Brown,Yale,-14.5,-15.5,0.9483278075706396,69,81,100,0,0.9523809523809523
2026-02-07,San Diego State,Air Force,21.5,22.5,0.006103636708612137,88,54,100,195,0.038461538461538464
2026-02-07,UMass Lowell,Albany,-3.5,-8.5,0.7501974125584275,89,79,100,0,0.6211180124223602
2026-02-07,Eastern Michigan,Appalachian State,-6.5,-7.5,0.7886408748843061,60,65,100,0,0.7633587786259541
2026-02-07,Oklahoma State,Arizona,-20.5,-15.5,0.9621701544449263,47,84,100,0,0.9900990099009901
2026-02-07,Bowling Green,Arkansas State,-2.5,1.5,0.6569382064039139,54,91,100,0,0.5847953216374269
2026-02-07,SIU-Edwardsville,Little Rock,-1.5,4.5,0.2956210154686808,71,61,100,187,0.5649717514124294
2026-02-07,Alcorn State,Arkansas-Pine Bluff,-8.5,-16.5,0.9620445037017917,77,84,100,0,0.7751937984496123
2026-02-07,Lafayette,Army West Point,1.5,-2.5,0.556597909413066,63,60,100,0,0.48780487804878053
2026-02-07,Alabama,Auburn,-2.5,-4.5,0.6279079104023614,96,92,100,0,0.5988023952095809
2026-02-07,North Alabama,Austin Peay,-13.5,-20.5,0.9898922312499935,62,91,100,0,0.9090909090909091
2026-02-07,Houston,Brigham Young,1.5,-3.5,0.5912994385381037,77,66,100,0,0.48780487804878053
2026-02-07,Florida Gulf Coast,Bellarmine,2.5,-2.5,0.6701119168228813,65,81,100,187,0.45454545454545453
2026-02-07,Prairie View A&M,Bethune-Cookman,-11.5,-7.5,0.7936384884354369,76,82,100,200,0.8928571428571428
2026-02-07,Miami (FL),Boston College,7.5,7.5,0.21760552176564674,74,68,,,0.27027027027027023
2026-02-07,Loyola (MD),Boston University,-4.5,-6.5,0.764909684776939,69,78,100,195,0.6622516556291391
2026-02-07,Maine,Bryant,-2.5,-5.5,0.7149825160311523,67,73,100,195,0.5847953216374269
2026-02-07,Colgate,Bucknell,3.5,8.5,0.15938470646514125,78,59,100,191,0.4
2026-02-07,Cal State Bakersfield,Cal State Fullerton,-9.5,-12.5,0.9197026243432577,66,82,100,183,0.8547008547008548
2026-02-07,UC Riverside,Cal State Northridge,-9.5,-12.5,0.9217722792272905,74,88,100,191,0.8333333333333334
2026-02-07,Abilene Christian,California Baptist,-10.5,-8.5,0.8382142933166193,63,65,100,195,0.8547008547008548
2026-02-07,Clemson,California,3.5,-0.5,0.42936148787011663,77,55,100,0,0.4166666666666667
2026-02-07,Wagner,Central Connecticut State,-5.5,-6.5,0.8100884326627473,67,84,100,187,0.7042253521126761
2026-02-07,The Citadel,Chattanooga,-9.5,-14.5,0.8989043578863252,78,71,100,0,0.8333333333333334
2026-02-07,Massachusetts,Coastal Carolina,-0.5,1.5,0.49407652926017775,91,94,100,0,0.5128205128205129
2026-02-07,Arizona State,Colorado,-4.5,-4.5,0.6649370809772615,70,78,,,0.6535947712418301
2026-02-07,San Jose State,Colorado State,-14.5,-15.5,0.9462848988468063,57,65,100,0,0.9433962264150942
2026-02-07,Cornell,Columbia,-1.5,-2.5,0.49265826460656414,88,67,100,0,0.5555555555555556
2026-02-07,Delaware State,Coppin State,2.5,2.5,0.47271592160356035,47,65,,,0.4444444444444444
2026-02-07,Seton Hall,Creighton,-1.5,0.5,0.4627689368716149,68,69,100,183,0.5747126436781609
2026-02-07,Harvard,Dartmouth,1.5,2.5,0.3598391060270163,71,58,100,191,0.48780487804878053
2026-02-07,Middle Tennessee State,Delaware,4.5,8.5,0.20295543170537622,88,89,100,0,0.36363636363636365
2026-02-07,George Washington,Duquesne,-1.5,0.5,0.48248541501956255,86,88,100,0,0.53475935828877
2026-02-07,Temple,East Carolina,2.5,10.5,0.12978513432326555,81,73,100,187,0.4444444444444444
2026-02-07,Northwestern State,East Texas A&M,-2.5,-9.5,0.8226615002013957,48,52,100,200,0.5747126436781609
2026-02-07,Stetson,Eastern Kentucky,-8.5,-11.5,0.8759396192308049,88,100,100,191,0.8
2026-02-07,Drexel,Elon,-4.5,-3.5,0.5718722770732277,82,77,100,195,0.6622516556291391
2026-02-07,Marist,Fairfield,-1.5,7.5,0.24038650211984347,60,63,100,0,0.53475935828877
2026-02-07,Mercyhurst,Fairleigh Dickinson,-2.5,1.5,0.4650427071011569,52,55,100,0,0.5747126436781609
2026-02-07,Texas Southern,Florida A&M,-3.5,2.5,0.3743157192492703,62,57,100,200,0.5988023952095809
2026-02-07,St. Bonaventure,Fordham,1.5,1.5,0.4306707806127912,70,67,,,0.5
2026-02-07,Saint Joseph's,George Mason,-8.5,-6.5,0.7422794736799103,52,60,100,200,0.8064516129032259
2026-02-07,Villanova,Georgetown,3.5,3.5,0.3564918516909428,80,73,,,0.3921568627450981
2026-02-07,Northern Illinois,Georgia State,-5.5,-4.5,0.6497054084698398,75,74,100,191,0.6944444444444444
2026-02-07,Alabama State,Grambling State,-5.5,-8.5,0.8296830706094749,47,57,100,195,0.6944444444444444
2026-02-07,Detroit-Mercy,Green Bay,-3.5,-2.5,0.6277878224356019,63,76,100,0,0.6211180124223602
2026-02-07,William & Mary,Hampton,4.5,4.5,0.3677513724684456,74,77,,,0.37735849056603776
2026-02-07,UC San Diego,Hawaii,-6.5,-5.5,0.7195170468616033,67,72,100,183,0.7633587786259541
2026-02-07,Radford,High Point,-13.5,-17.5,0.9763100789742892,77,86,100,0,0.9345794392523364
2026-02-07,Towson,Hofstra,-3.5,-9.5,0.882101068624646,49,71,100,191,0.6211180124223602
2026-02-07,Lehigh,Holy Cross,1.5,1.5,0.5454691817963699,67,76,,,0.46511627906976744
2026-02-07,South Carolina State,Howard,-14.5,-13.5,0.9521496154772237,57,85,100,0,0.9615384615384615
2026-02-07,Cleveland State,IU Indy,-1.5,-0.5,0.5768408750334423,74,82,100,0,0.5555555555555556
2026-02-07,Northern Colorado,Idaho State,1.5,3.5,0.33000569653783973,69,61,100,191,0.48780487804878053
2026-02-07,Wisconsin,Indiana,-4.5,-5.5,0.6984239579745757,77,78,100,0,0.6622516556291391
2026-02-07,Mount St. Mary's,Iona,-4.5,-7.5,0.7190657456831581,83,76,100,0,0.6622516556291391
2026-02-07,Baylor,Iowa State,-15.5,-14.5,0.9188015672808817,69,72,100,195,0.9433962264150942
2026-02-07,Kennesaw State,Jacksonville State,-1.5,-1.5,0.6147474571707745,58,77,,,0.5464480874316939
2026-02-07,Toledo,James Madison,1.5,4.5,0.36248857368946263,71,73,100,0,0.47619047619047616
2026-02-07,Utah,Kansas,-19.5,-17.5,0.9660413821794541,59,71,100,187,0.9803921568627451
2026-02-07,Tennessee,Kentucky,-1.5,-3.5,0.6080051259460046,71,74,100,191,0.5555555555555556
2026-02-07,Stonehill,Long Island,-10.5,-10.5,0.8546173951103725,54,61,,,0.8771929824561404
2026-02-07,Georgia,LSU,1.5,-3.5,0.5736614381448835,83,71,100,0,0.5
2026-02-07,St. Francis (PA),Le Moyne,-7.5,-8.5,0.77710260562294,84,86,100,0,0.7518796992481203
2026-02-07,Missouri State,Liberty,-9.5,-12.5,0.893846686071932,76,79,100,0,0.8547008547008548
2026-02-07,Central Arkansas,Lipscomb,-3.5,-6.5,0.7013660000761155,86,78,100,0,0.6211180124223602
2026-02-07,Central Michigan,Louisiana,-2.5,1.5,0.5013889073556391,80,85,100,0,0.591715976331361
2026-02-07,Sam Houston State,Louisiana Tech,3.5,2.5,0.4303839174439985,78,87,100,191,0.4081632653061224
2026-02-07,San Diego,Loyola Marymount,-4.5,-5.5,0.7712927934120148,63,83,100,191,0.6622516556291391
2026-02-07,Sacred Heart,Manhattan,1.5,1.5,0.5269574978388101,68,80,,,0.48780487804878053
2026-02-07,Butler,Marquette,-2.5,2.5,0.48546398807909985,55,70,100,0,0.5747126436781609
2026-02-07,Miami (OH),Marshall,2.5,4.5,0.29814401391549694,90,74,100,187,0.45454545454545453
2026-02-07,Incarnate Word,McNeese State,-16.5,-17.5,0.973085191702313,64,81,100,200,0.9803921568627451
2026-02-07,Illinois,Michigan State,-1.5,-3.5,0.6556399498920249,82,85,100,195,0.5464480874316939
2026-02-07,Jackson State,Mississippi Valley State,8.5,4.5,0.2931867549915449,97,81,100,0,0.2631578947368421
2026-02-07,Arkansas,Mississippi State,5.5,9.5,0.1697780430607796,88,68,100,195,0.3076923076923077
2026-02-07,Idaho,Montana,-2.5,-4.5,0.659050449566143,68,73,100,187,0.591715976331361
2026-02-07,Eastern Washington,Montana State,-5.5,-14.5,0.910914418325645,72,71,100,0,0.6944444444444444
2026-02-07,Maryland-Eastern Shore,Morgan State,1.5,-6.5,0.7522974846885342,71,79,100,183,0.5128205128205129
2026-02-07,Virginia Tech,NC State,-9.5,-8.5,0.8031395380293499,73,82,100,187,0.8695652173913044
2026-02-07,Binghamton,N.J.I.T.,-8.5,-10.5,0.8598299290504265,64,73,100,200,0.819672131147541
2026-02-07,American University,Navy,-5.5,-7.5,0.7994300892405506,73,82,100,191,0.7142857142857143
2026-02-07,Fresno State,Nevada,-10.5,-8.5,0.7937441183655618,59,69,100,195,0.8849557522123894
2026-02-07,Chicago State,New Haven,-5.5,-9.5,0.7948809641197419,63,57,100,0,0.6993006993006994
2026-02-07,Boise State,New Mexico,-6.5,-6.5,0.7093354796684077,91,90,,,0.7352941176470588
2026-02-07,Texas-RGV,New Orleans,1.5,5.5,0.23542057767981728,95,76,100,191,0.48780487804878053
2026-02-07,Texas A&M-CC,Nicholls State,-1.5,1.5,0.38244647348439365,83,76,100,195,0.5555555555555556
2026-02-07,North Carolina Central,Norfolk State,-4.5,-5.5,0.7273534504181374,68,75,100,191,0.6622516556291391
2026-02-07,Campbell,North Carolina A&T,3.5,-1.5,0.4561165694318454,79,71,100,0,0.4081632653061224
2026-02-07,Duke,North Carolina,5.5,-0.5,0.5244863103324183,68,71,100,187,0.3333333333333333
2026-02-07,Denver,North Dakota,-3.5,-2.5,0.5074464901169634,98,79,100,195,0.6211180124223602
2026-02-07,Omaha,North Dakota State,-9.5,-10.5,0.8457178803351808,84,92,100,0,0.8547008547008548
2026-02-07,Milwaukee,Northern Kentucky,-7.5,-10.5,0.8650105418867873,62,67,100,0,0.7462686567164178
2026-02-07,Florida State,Notre Dame,-2.5,-3.5,0.5996512247231739,82,79,100,0,0.591715976331361
2026-02-07,Ohio,Old Dominion,2.5,0.5,0.5338251373582179,72,78,100,195,0.4347826086956522
2026-02-07,Gonzaga,Oregon State,17.5,14.5,0.05313262622347292,81,61,100,0,0.0625
2026-02-07,Princeton,Pennsylvania,-3.5,-5.5,0.7171664576377308,60,61,100,0,0.6369426751592356
2026-02-07,Pacific,Pepperdine,7.5,10.5,0.09066055013673135,92,59,100,191,0.2631578947368421
2026-02-07,Southern Methodist,Pittsburgh,4.5,7.5,0.17888316880539934,86,67,100,183,0.37735849056603776
2026-02-07,Seattle,Portland,2.5,-1.5,0.5616331385983533,53,54,100,200,0.425531914893617
2026-02-07,Gardner-Webb,Presbyterian,-16.5,-16.5,0.9547581649810476,62,68,,,0.9523809523809523
2026-02-07,DePaul,Providence,-5.5,-4.5,0.7296293238871937,72,90,100,0,0.7042253521126761
2026-02-07,Oregon,Purdue,-20.5,-18.5,0.9676425300222058,64,68,100,200,0.9803921568627451
2026-02-07,North Florida,Queens University,-15.5,-12.5,0.9199277679160439,72,91,100,0,0.9615384615384615
2026-02-07,Niagara,Quinnipiac,-13.5,-12.5,0.8946839206397363,55,56,100,195,0.9345794392523364
2026-02-07,Richmond,Rhode Island,-5.5,1.5,0.4386431335994516,77,82,100,191,0.7042253521126761
2026-02-07,Merrimack College,Rider,9.5,10.5,0.07754538635101149,73,47,100,187,0.2173913043478261
2026-02-07,Nebraska,Rutgers,12.5,14.5,0.051253975143667696,80,68,100,0,0.125
2026-02-07,Houston Christian,Southeastern Louisiana,-5.5,-2.5,0.5966809694725846,47,55,100,0,0.6944444444444444
2026-02-07,Southern Indiana,Southeast Missouri State,-11.5,-14.5,0.9483027673205351,65,90,100,195,0.8849557522123894
2026-02-07,Portland State,Sacramento State,4.5,4.5,0.34410967035197815,74,73,,,0.3846153846153846
2026-02-07,La Salle,Saint Louis,-23.5,-25.5,0.997543183669513,58,82,100,191,0.9900990099009901
2026-02-07,San Francisco,Saint Mary's,-12.5,-14.5,0.9471310620081622,54,79,100,195,0.9259259259259258
2026-02-07,Siena,Saint Peter's,1.5,-0.5,0.5370482193881884,65,70,100,183,0.5128205128205129
2026-02-07,Mercer,Samford,1.5,2.5,0.5003062586902272,49,69,100,0,0.5
2026-02-07,Buffalo,South Alabama,-2.5,1.5,0.5202782137552211,69,81,100,0,0.5747126436781609
2026-02-07,Missouri,South Carolina,1.5,1.5,0.4051448608939505,78,59,,,0.48780487804878053
2026-02-07,Charleston Southern,USC Upstate,1.5,-2.5,0.6509508694851603,94,100,100,187,0.5
2026-02-07,South Dakota,South Dakota State,-9.5,-8.5,0.7657136809473833,68,67,100,183,0.8771929824561404
2026-02-07,Alabama A&M,Southern,-7.5,-9.5,0.8727642447423541,68,81,100,191,0.7462686567164178
2026-02-07,Kent State,Southern Mississippi,5.5,5.5,0.3147319752540845,65,66,,,0.3389830508474576
2026-01-15,Tarleton State,Southern Utah,-1.5,-3.5,0.6164698104440223,59,62,100,187,0.5649717514124294
2026-02-07,Oral Roberts,St. Thomas,-17.5,-18.5,0.9795059712288112,75,92,100,0,0.970873786407767
2026-02-07,Georgia Tech,Stanford,-8.5,-3.5,0.6840208049671537,72,95,100,0,0.8064516129032259
2026-02-07,Lamar,Stephen F. Austin,-8.5,-8.5,0.8353110058689961,74,84,,,0.7936507936507936
2026-02-07,Northeastern,Stony Brook,-4.5,-8.5,0.8341215633651129,55,69,100,200,0.6493506493506493
2026-02-07,Kansas State,TCU,-9.5,-4.5,0.6681179668802457,82,84,100,191,0.8547008547008548
2026-02-07,Morehead State,Tennessee-Martin,-8.5,-9.5,0.7781287911346639,61,55,100,0,0.8064516129032259
2026-02-07,Western Illinois,Tennessee State,-14.5,-17.5,0.9742283939021696,56,83,100,195,0.9433962264150942
2026-02-07,Eastern Illinois,Tennessee Tech,-4.5,-2.5,0.4973847304493846,60,54,100,191,0.6666666666666666
2026-02-07,Florida,Texas A&M,6.5,-3.5,0.5852215292059709,86,67,100,0,0.3125
2026-02-07,Ole Miss,Texas,-9.5,-6.5,0.753669719893822,68,79,100,0,0.8695652173913044
2026-02-07,Western Michigan,Texas State,-5.5,-6.5,0.7948407685365747,61,77,100,195,0.6944444444444444
2026-02-07,Akron,Troy,4.5,4.5,0.41247634030272495,69,79,,,0.37735849056603776
2026-02-07,Cal Poly,UC Davis,-6.5,-10.5,0.8882129895399125,58,67,100,191,0.7142857142857143
2026-02-07,UC Irvine,UC Santa Barbara,-1.5,-3.5,0.6165154972073442,79,84,100,191,0.5555555555555556
2026-02-07,Washington,UCLA,-5.5,-6.5,0.7590586716678924,73,77,100,0,0.7299270072992701
2026-02-07,Ball State,Louisiana-Monroe,4.5,1.5,0.4359154354615702,73,68,100,0,0.37735849056603776
2026-02-07,Grand Canyon,UNLV,3.5,3.5,0.37684491168812273,78,80,,,0.4166666666666667
2026-02-07,New Mexico State,UTEP,1.5,4.5,0.3322825502992439,88,91,100,0,0.5235602094240838
2026-02-07,North Texas,Texas-San Antonio,10.5,12.5,0.06510006937516544,81,58,100,183,0.19047619047619047
2026-01-17,Texas-Arlington,Utah Valley,-10.5,-10.5,0.9049289281056367,60,81,,,0.8849557522123894
2026-02-07,East Tennessee State,Virginia Military,14.5,11.5,0.09366029975861412,87,70,100,0,0.1
2026-02-07,Oklahoma,Vanderbilt,-13.5,-14.5,0.921155801706157,92,91,100,0,0.9090909090909091
2026-02-07,New Hampshire,Vermont,-9.5,-7.5,0.8210304376175972,57,80,100,0,0.8474576271186441
2026-02-07,Syracuse,Virginia,-12.5,-11.5,0.8916467635392517,59,72,100,0,0.9433962264150942
2026-02-07,Louisville,Wake Forest,9.5,4.5,0.3175009747377622,88,80,100,187,0.22727272727272727
2026-02-07,Santa Clara,Washington State,7.5,6.5,0.2650227669017329,96,92,100,200,0.25
2026-02-07,Northern Arizona,Weber State,-6.5,-10.5,0.895102073117643,53,72,100,191,0.7352941176470588
2026-02-07,Jacksonville,West Georgia,1.5,-2.5,0.6526477018512136,73,87,100,187,0.5
2026-02-07,Florida International,Western Kentucky,-4.5,-1.5,0.5840006594340904,70,80,100,0,0.6622516556291391
2026-02-07,Longwood,Winthrop,-10.5,-12.5,0.8892721890709557,74,79,100,0,0.8771929824561404
2026-02-07,Western Carolina,Wofford,-5.5,-5.5,0.7592836131955586,66,77,,,0.6802721088435374
2026-02-07,Fort Wayne,Wright State,-7.5,-9.5,0.7885842361436636,68,73,100,0,0.7633587786259541
2026-02-07,Utah State,Wyoming,7.5,3.5,0.3901366240677667,85,83,100,191,0.2631578947368421
2026-02-07,Robert Morris,Youngstown State,-3.5,-3.5,0.5967164766507208,72,66,,,0.6369426751592356
2026-02-08,UCF,Cincinnati,-3.5,0.5,0.49761744221089965,72,92,100,0,0.6289308176100629
2026-02-08,UNC Greensboro,Furman,-12.5,-11.5,0.8893001756977561,67,64,100,195,0.9090909090909091
2026-02-08,Northwestern,Iowa,-12.5,-10.5,0.8693677473649197,70,76,100,195,0.9345794392523364
2026-02-08,Charlotte,Memphis,-9.5,-7.5,0.7821456977011667,54,77,100,0,0.819672131147541
2026-02-08,Maryland,Minnesota,-8.5,-12.5,0.9071515738775485,67,62,100,0,0.819672131147541
2026-02-08,Michigan,Ohio State,10.5,4.5,0.3197333955803978,82,61,100,0,0.19047619047619047
2026-02-08,USC,Penn State,3.5,8.5,0.17579031129781164,77,75,100,0,0.4
2026-02-08,Tulsa,South Florida,-3.5,-1.5,0.5437478634820854,74,80,100,0,0.6211180124223602
2026-02-08,Wichita State,Tulane,3.5,7.5,0.23039228583153126,75,61,100,195,0.4
2026-02-08,Rice,UAB,-8.5,-9.5,0.8291131927599221,65,71,100,0,0.8064516129032259
2026-02-08,Texas Tech,West Virginia,5.5,3.5,0.3706370160117708,70,63,100,0,0.3125
2026-02-09,Jackson State,Arkansas-Pine Bluff,-6.5,-15.5,0.9481255512621076,63,84,100,187,0.7352941176470588
2026-02-09,Texas Southern,Bethune-Cookman,-7.5,-7.5,0.7890447419326829,69,79,,,0.7751937984496123
2026-02-09,Belmont,Bradley,2.5,4.5,0.34642385577244417,84,95,100,0,0.4444444444444444
2026-02-09,Navy,Bucknell,7.5,13.5,0.07277312991856622,76,60,100,187,0.29411764705882354
2026-02-09,UNC Wilmington,Charleston,-1.5,5.5,0.28636761392357346,76,64,100,195,0.5555555555555556
2026-02-09,St. Francis (PA),Chicago State,-2.5,-0.5,0.5111910791824552,75,80,100,0,0.591715976331361
