team,team-div,date,opp,opp-div,location,result,team-score,opp-score,teamline,teamwin%
Weyauwega-Fremont,4.0,2025-12-19 00:00:00+00:00,Manawa,4.0,Home,W,69.0,57.0,-3.5,0.620113075328379
Weyauwega-Fremont,4.0,2025-12-29 00:00:00+00:00,Kewaskum,2.0,Home,L,45.0,76.0,2.5,0.39195692578995533
Weyauwega-Fremont,4.0,2025-12-30 00:00:00+00:00,Wautoma,3.0,Home,W,78.0,75.0,1.5,0.4591137649768184
Weyauwega-Fremont,4.0,2026-01-06 00:00:00+00:00,Amherst,3.0,Home,,,,3.5,0.3729690171154494
Weyauwega-Fremont,4.0,2026-01-09 00:00:00+00:00,Menominee Nation,3.0,Away,L,53.0,62.0,5.5,0.2948284362494176
Weyauwega-Fremont,4.0,2026-01-15 00:00:00+00:00,Bonduel,4.0,Away,L,57.0,86.0,16.5,0.03987098511546098
Weyauwega-Fremont,4.0,2026-01-16 00:00:00+00:00,Amherst,3.0,Home,W,52.0,44.0,3.5,0.3729690171154494
Weyauwega-Fremont,4.0,2026-01-19 00:00:00+00:00,Wild Rose,5.0,Home,W,77.0,54.0,-12.5,0.906952918346255
Weyauwega-Fremont,4.0,2026-01-20 00:00:00+00:00,Stratford,4.0,Home,L,54.0,59.0,1.5,0.4569978461052835
Weyauwega-Fremont,4.0,2026-01-26 00:00:00+00:00,Berlin,3.0,Home,L,61.0,83.0,10.5,0.13977443248976384
Weyauwega-Fremont,4.0,2026-01-30 00:00:00+00:00,Iola-Scandinavia,4.0,Away,L,44.0,75.0,8.5,0.18376462290575804
Weyauwega-Fremont,4.0,2026-02-02 00:00:00+00:00,Shiocton,4.0,Away,W,53.0,46.0,-2.5,0.568805287994189
Weyauwega-Fremont,4.0,2026-02-03 00:00:00+00:00,Wittenberg-Birnamwood,3.0,Home,L,53.0,65.0,5.5,0.29032194369747333
Weyauwega-Fremont,4.0,2026-02-06 00:00:00+00:00,Manawa,4.0,Away,W,63.0,40.0,-2.5,0.5987922495435991
Weyauwega-Fremont,4.0,2026-02-10 00:00:00+00:00,Brillion,3.0,Away,L,50.0,75.0,16.5,0.04113428042068344
Weyauwega-Fremont,4.0,2026-02-12 00:00:00+00:00,Amherst,3.0,Away,L,67.0,75.0,3.5,0.3521376787806312
Weyauwega-Fremont,4.0,2026-02-13 00:00:00+00:00,Clintonville,3.0,Away,L,55.0,71.0,-0.5,0.5102827066385569
Weyauwega-Fremont,4.0,2026-02-20 00:00:00+00:00,Menominee Nation,3.0,Home,W,54.0,53.0,4.5,0.3444145973252327
Weyauwega-Fremont,4.0,2026-02-23 00:00:00+00:00,Port Edwards,5.0,Away,,,,-11.5,0.8973627481678643
Weyauwega-Fremont,4.0,2026-02-26 00:00:00+00:00,Bonduel,4.0,Home,,,,10.5,0.12788530199831816
Weyauwega-Fremont,4.0,2026-03-03 00:00:00+00:00,Manawa,4.0,Home,,,,-3.5,0.620113075328379
Whitehall,4.0,2025-11-25 00:00:00+00:00,Eleva-Strum,4.0,Home,L,62.0,73.0,-6.5,0.7554742414747834
Whitehall,4.0,2025-12-02 00:00:00+00:00,Fall Creek,4.0,Away,L,38.0,56.0,11.5,0.11693587667519698
Whitehall,4.0,2025-12-04 00:00:00+00:00,Alma/Pepin,5.0,Home,W,78.0,65.0,-6.5,0.7554742414747834
Whitehall,4.0,2025-12-06 00:00:00+00:00,Eau Claire Immanuel Lutheran,5.0,Home,W,60.0,39.0,-10.5,0.8773904733711061
Whitehall,4.0,2025-12-11 00:00:00+00:00,Gilmanton/Independence,5.0,Away,W,75.0,32.0,-14.5,0.9419215789212987
Whitehall,4.0,2025-12-12 00:00:00+00:00,Augusta,4.0,Home,W,67.0,43.0,-8.5,0.8187165656508258
Whitehall,4.0,2025-12-16 00:00:00+00:00,Blair-Taylor,5.0,Away,W,68.0,44.0,-4.5,0.6590737381999812
Whitehall,4.0,2025-12-18 00:00:00+00:00,Osseo-Fairchild,4.0,Home,,,,0.5,0.4956721656060114
Whitehall,4.0,2026-01-05 00:00:00+00:00,Melrose-Mindoro,4.0,Away,L,60.0,80.0,-4.5,0.6557175691967185
Whitehall,4.0,2026-01-09 00:00:00+00:00,Osseo-Fairchild,4.0,Home,W,53.0,44.0,0.5,0.4956721656060114
Whitehall,4.0,2026-01-10 00:00:00+00:00,Regis,4.0,Away,L,57.0,84.0,11.5,0.11017601337174389
Whitehall,4.0,2026-01-13 00:00:00+00:00,Cochrane-Fountain City,5.0,Away,W,77.0,66.0,0.5,0.4984337861817398
Whitehall,4.0,2026-01-16 00:00:00+00:00,Mondovi,4.0,Away,W,69.0,53.0,-3.5,0.6434686931831521
Whitehall,4.0,2026-01-20 00:00:00+00:00,Arcadia,3.0,Home,W,55.0,41.0,-1.5,0.5613862715175301
Whitehall,4.0,2026-01-22 00:00:00+00:00,Alma Center Lincoln,5.0,Home,,,,-4.5,0.6618787243153048
Whitehall,4.0,2026-01-24 00:00:00+00:00,Eleva-Strum,4.0,Away,W,72.0,43.0,-4.5,0.6851759538974972
Whitehall,4.0,2026-01-27 00:00:00+00:00,Alma/Pepin,5.0,Away,W,56.0,51.0,-4.5,0.6752455152258259
Whitehall,4.0,2026-01-30 00:00:00+00:00,Gilmanton/Independence,5.0,Home,W,76.0,50.0,-16.5,0.9625198412757205
Whitehall,4.0,2026-02-02 00:00:00+00:00,Augusta,4.0,Away,W,67.0,57.0,-6.5,0.7495616971829443
Whitehall,4.0,2026-02-05 00:00:00+00:00,Blair-Taylor,5.0,Home,W,89.0,71.0,-6.5,0.7387100851706725
Whitehall,4.0,2026-02-10 00:00:00+00:00,Osseo-Fairchild,4.0,Away,L,55.0,69.0,7.5,0.21751017992584223
Whitehall,4.0,2026-02-12 00:00:00+00:00,Alma Center Lincoln,5.0,Home,L,57.0,67.0,-4.5,0.6618787243153048
Whitehall,4.0,2026-02-13 00:00:00+00:00,Melrose-Mindoro,4.0,Home,W,63.0,55.0,-6.5,0.7465966563484896
Whitehall,4.0,2026-02-17 00:00:00+00:00,Eau Claire Immanuel Lutheran,5.0,Away,W,72.0,62.0,-9.5,0.8295641857925105
Whitehall,4.0,2026-02-20 00:00:00+00:00,Cochrane-Fountain City,5.0,Home,W,55.0,54.0,-3.5,0.64861945918583
Whitehall,4.0,2026-02-26 00:00:00+00:00,Alma Center Lincoln,5.0,Away,,,,-2.5,0.5823855163232511
Whitehall,4.0,2026-03-03 00:00:00+00:00,Augusta,4.0,Home,,,,-8.5,0.8187165656508258
Winnebago Lutheran,4.0,2025-12-02 00:00:00+00:00,Sheboygan Lutheran,5.0,Away,W,63.0,56.0,6.5,0.2559442733913091
Winnebago Lutheran,4.0,2025-12-04 00:00:00+00:00,Lomira,4.0,Away,L,66.0,75.0,8.5,0.20072426313898983
Winnebago Lutheran,4.0,2025-12-09 00:00:00+00:00,Campbellsport,3.0,Home,W,76.0,48.0,-4.5,0.6893326427714391
Winnebago Lutheran,4.0,2025-12-12 00:00:00+00:00,North Fond du Lac,3.0,Home,W,77.0,44.0,-5.5,0.7197030517915267
Winnebago Lutheran,4.0,2025-12-16 00:00:00+00:00,Berlin,3.0,Away,L,60.0,62.0,9.5,0.1563452599922205
Winnebago Lutheran,4.0,2025-12-26 00:00:00+00:00,Port Washington,2.0,Home,L,42.0,82.0,4.5,0.3277840302216299
Winnebago Lutheran,4.0,2025-12-27 00:00:00+00:00,Two Rivers,3.0,Away,W,61.0,35.0,-4.5,0.6758050108922757
Winnebago Lutheran,4.0,2026-01-02 00:00:00+00:00,New Holstein,4.0,Away,W,91.0,67.0,-5.5,0.7158871908620976
Winnebago Lutheran,4.0,2026-01-06 00:00:00+00:00,Saint Mary's Springs,4.0,Away,W,61.0,46.0,-5.5,0.7194920904365447
Winnebago Lutheran,4.0,2026-01-08 00:00:00+00:00,Kohler,4.0,Home,W,69.0,58.0,-1.5,0.5316001848990097
Winnebago Lutheran,4.0,2026-01-13 00:00:00+00:00,Omro,4.0,Away,L,62.0,65.0,-3.5,0.6235259995332062
Winnebago Lutheran,4.0,2026-01-17 00:00:00+00:00,Mayville,3.0,Home,W,70.0,54.0,-1.5,0.5601276766559142
Winnebago Lutheran,4.0,2026-01-22 00:00:00+00:00,Laconia,4.0,Away,L,66.0,80.0,-0.5,0.5060662218428912
Winnebago Lutheran,4.0,2026-01-27 00:00:00+00:00,Watertown Luther Prep,3.0,Home,L,70.0,71.0,-2.5,0.5664302163260466
Winnebago Lutheran,4.0,2026-01-30 00:00:00+00:00,Campbellsport,3.0,Away,L,60.0,67.0,-2.5,0.6004381955401829
Winnebago Lutheran,4.0,2026-01-31 00:00:00+00:00,Waupun,3.0,Away,W,75.0,67.0,-4.5,0.6867527145204875
Winnebago Lutheran,4.0,2026-02-02 00:00:00+00:00,Beaver Dam,2.0,Home,L,47.0,60.0,4.5,0.3277840302216299
Winnebago Lutheran,4.0,2026-02-06 00:00:00+00:00,Lomira,4.0,Home,L,61.0,67.0,2.5,0.4011062102355393
Winnebago Lutheran,4.0,2026-02-10 00:00:00+00:00,Mayville,3.0,Away,W,62.0,60.0,2.5,0.4257946779028756
Winnebago Lutheran,4.0,2026-02-12 00:00:00+00:00,Saint Mary's Springs,4.0,Home,W,85.0,67.0,-7.5,0.7928019229272959
Winnebago Lutheran,4.0,2026-02-17 00:00:00+00:00,Omro,4.0,Home,W,75.0,60.0,-5.5,0.7197030517915267
Winnebago Lutheran,4.0,2026-02-20 00:00:00+00:00,North Fond du Lac,3.0,Away,W,88.0,68.0,-3.5,0.6357460767947489
Winnebago Lutheran,4.0,2026-02-23 00:00:00+00:00,Cambridge,4.0,Home,W,62.0,58.0,-1.5,0.5610039786251252
Winnebago Lutheran,4.0,2026-02-26 00:00:00+00:00,Laconia,4.0,Home,,,,-3.5,0.6454520901317906
Winnebago Lutheran,4.0,2026-03-06 00:00:00+00:00,Mishicot OR Kohler,4.0,Home,,,,,0.9964836612744767
Wisconsin Heights,4.0,2025-11-25 00:00:00+00:00,Abundant Life,5.0,Away,,,,16.5,0.040695928726261654
Wisconsin Heights,4.0,2025-12-02 00:00:00+00:00,River Valley,3.0,Home,L,29.0,74.0,14.5,0.0641996557320518
Wisconsin Heights,4.0,2025-12-06 00:00:00+00:00,Saint Ambrose,5.0,Away,L,49.0,82.0,13.5,0.06912932947481902
Wisconsin Heights,4.0,2025-12-08 00:00:00+00:00,Belmont,5.0,Away,L,38.0,74.0,18.5,0.023363549975456584
Wisconsin Heights,4.0,2025-12-15 00:00:00+00:00,Lodi,3.0,Away,L,39.0,79.0,22.5,0.0066269750677165245
Wisconsin Heights,4.0,2025-12-19 00:00:00+00:00,Madison Country Day,5.0,Home,L,40.0,75.0,2.5,0.43049616388243783
Wisconsin Heights,4.0,2025-12-22 00:00:00+00:00,Wonewoc Center,5.0,Home,L,51.0,58.0,5.5,0.29859544843354724
Wisconsin Heights,4.0,2025-12-30 00:00:00+00:00,Kickapoo,5.0,Home,L,33.0,81.0,14.5,0.06375435559587371
Wisconsin Heights,4.0,2026-01-05 00:00:00+00:00,Richland Center,3.0,Away,L,48.0,70.0,11.5,0.10192362944157211
Wisconsin Heights,4.0,2026-01-06 00:00:00+00:00,Columbus,3.0,Away,L,11.0,74.0,22.5,0.006347991185975628
Wisconsin Heights,4.0,2026-01-08 00:00:00+00:00,Poynette,4.0,Home,L,48.0,63.0,8.5,0.17281203651543903
Wisconsin Heights,4.0,2026-01-09 00:00:00+00:00,New Glarus,3.0,Away,L,38.0,89.0,16.5,0.036652591325507515
Wisconsin Heights,4.0,2026-01-12 00:00:00+00:00,Highland,5.0,Home,W,66.0,61.0,-2.5,0.5984485254747302
Wisconsin Heights,4.0,2026-01-15 00:00:00+00:00,Belleville,4.0,Home,L,45.0,54.0,10.5,0.12788530199831832
Wisconsin Heights,4.0,2026-01-20 00:00:00+00:00,Cambridge,4.0,Home,L,31.0,73.0,14.5,0.06001273863094272
Wisconsin Heights,4.0,2026-01-23 00:00:00+00:00,Waterloo,4.0,Home,,,,5.5,0.29859544843354724
Wisconsin Heights,4.0,2026-01-26 00:00:00+00:00,Brodhead,4.0,Away,L,59.0,76.0,4.5,0.3325477462255422
Wisconsin Heights,4.0,2026-01-29 00:00:00+00:00,Marshall,4.0,Away,L,42.0,88.0,14.5,0.061029925185228595
Wisconsin Heights,4.0,2026-02-02 00:00:00+00:00,Waterloo,4.0,Home,L,47.0,67.0,5.5,0.29859544843354724
Wisconsin Heights,4.0,2026-02-06 00:00:00+00:00,New Glarus,3.0,Home,L,30.0,75.0,15.5,0.05166827133598139
Wisconsin Heights,4.0,2026-02-10 00:00:00+00:00,Weston,5.0,Home,L,62.0,70.0,-2.5,0.5984485254747302
Wisconsin Heights,4.0,2026-02-12 00:00:00+00:00,Belleville,4.0,Away,L,40.0,54.0,10.5,0.12788530199831832
Wisconsin Heights,4.0,2026-02-17 00:00:00+00:00,Cambridge,4.0,Away,L,29.0,69.0,17.5,0.031036231318054018
Wisconsin Heights,4.0,2026-02-20 00:00:00+00:00,Waterloo,4.0,Away,W,66.0,64.0,5.5,0.29859544843354724
Wisconsin Heights,4.0,2026-02-23 00:00:00+00:00,La Farge/Youth Initiative,4.0,Home,,,,,0.8382059143371496
Wisconsin Heights,4.0,2026-02-26 00:00:00+00:00,Marshall,4.0,Home,,,,13.5,0.08035813084738419
Wisconsin Heights,4.0,2026-03-03 00:00:00+00:00,Deerfield,4.0,Home,,,,9.5,0.17167788058517966
Abundant Life,5.0,2025-11-25 00:00:00+00:00,Wisconsin Heights,4.0,Home,,,,-10.5,0.8692104550321709
Abundant Life,5.0,2025-12-02 00:00:00+00:00,Parkview,4.0,Home,L,55.0,66.0,-1.5,0.5246300997786321
Abundant Life,5.0,2025-12-05 00:00:00+00:00,Palmyra-Eagle,5.0,Away,W,56.0,44.0,-1.5,0.5300378786030272
Abundant Life,5.0,2025-12-09 00:00:00+00:00,Fall River,5.0,Home,W,83.0,58.0,-7.5,0.7812566943648316
Abundant Life,5.0,2025-12-13 00:00:00+00:00,Lake Country Classical Academy,5.0,Home,W,67.0,27.0,-11.5,0.8788653208979749
Abundant Life,5.0,2025-12-15 00:00:00+00:00,Saint Ambrose,5.0,Home,L,46.0,49.0,-5.5,0.7137741505167161
Abundant Life,5.0,2025-12-19 00:00:00+00:00,Williams Bay,5.0,Away,W,83.0,29.0,-12.5,0.9079843374022771
Abundant Life,5.0,2025-12-22 00:00:00+00:00,Marshall,4.0,Home,L,49.0,51.0,-1.5,0.5246300997786321
Abundant Life,5.0,2026-01-02 00:00:00+00:00,Central Wisconsin Christian,5.0,Home,W,64.0,50.0,-5.5,0.7030985713961487
Abundant Life,5.0,2026-01-06 00:00:00+00:00,Johnson Creek,5.0,Away,W,83.0,45.0,-3.5,0.6510467987256151
Abundant Life,5.0,2026-01-13 00:00:00+00:00,Cambridge,4.0,Home,L,34.0,61.0,-1.5,0.5246300997786321
Abundant Life,5.0,2026-01-15 00:00:00+00:00,Madison Country Day,5.0,Home,W,84.0,54.0,-12.5,0.9028181460329554
Abundant Life,5.0,2026-01-16 00:00:00+00:00,Dodgeland,4.0,Home,W,76.0,52.0,-6.5,0.7528720711445605
Abundant Life,5.0,2026-01-20 00:00:00+00:00,Parkview,4.0,Away,W,59.0,56.0,3.5,0.36307206870478653
Abundant Life,5.0,2026-01-22 00:00:00+00:00,The Lincoln Academy,4.0,Away,W,66.0,17.0,-7.5,0.7928770071061255
Abundant Life,5.0,2026-01-26 00:00:00+00:00,Pardeeville,4.0,Away,W,64.0,54.0,3.5,0.35098346637047007
Abundant Life,5.0,2026-01-27 00:00:00+00:00,Cambria-Friesland,5.0,Away,W,63.0,46.0,-12.5,0.9124504159744646
Abundant Life,5.0,2026-01-29 00:00:00+00:00,Palmyra-Eagle,5.0,Home,W,56.0,38.0,-7.5,0.7965420930468159
Abundant Life,5.0,2026-02-02 00:00:00+00:00,Belleville,4.0,Away,L,52.0,62.0,-1.5,0.5347084032140371
Abundant Life,5.0,2026-02-09 00:00:00+00:00,Randolph,5.0,Away,W,58.0,54.0,-1.5,0.5586678493352344
Abundant Life,5.0,2026-02-12 00:00:00+00:00,Johnson Creek,5.0,Home,W,61.0,52.0,-6.5,0.7531527204011798
Abundant Life,5.0,2026-02-17 00:00:00+00:00,Deerfield,4.0,Home,L,47.0,49.0,-5.5,0.7137741505167161
Abundant Life,5.0,2026-02-20 00:00:00+00:00,Madison Country Day,5.0,Away,W,56.0,54.0,-8.5,0.8075122779502097
Abundant Life,5.0,2026-02-23 00:00:00+00:00,Deerfield,4.0,Away,W,60.0,53.0,-3.5,0.6339081685705793
Abundant Life,5.0,2026-02-26 00:00:00+00:00,Williams Bay,5.0,Home,,,,-14.5,0.9395092066702847
Abundant Life,5.0,2026-03-03 00:00:00+00:00,Monticello,5.0,Home,,,,-20.5,0.9868207560083142
Albany,5.0,2025-11-25 00:00:00+00:00,Madison Country Day,5.0,Home,W,47.0,41.0,-1.5,0.5297600351205433
Albany,5.0,2025-12-04 00:00:00+00:00,Pecatonica,5.0,Home,L,42.0,49.0,6.5,0.26340310208066053
Albany,5.0,2025-12-12 00:00:00+00:00,River Ridge,5.0,Home,L,40.0,55.0,6.5,0.23672132920065037
Albany,5.0,2025-12-19 00:00:00+00:00,Argyle,5.0,Home,W,49.0,46.0,1.5,0.47165466258589617
Albany,5.0,2025-12-22 00:00:00+00:00,Highland,5.0,Away,W,78.0,57.0,-5.5,0.6927131344273089
Albany,5.0,2026-01-03 00:00:00+00:00,Rio,5.0,Home,W,51.0,41.0,2.5,0.42421927133610504
Albany,5.0,2026-01-06 00:00:00+00:00,Monticello,5.0,Away,W,53.0,23.0,-9.5,0.8408064358893023
Albany,5.0,2026-01-09 00:00:00+00:00,Belmont,5.0,Home,L,37.0,62.0,9.5,0.1629951910285004
Albany,5.0,2026-01-12 00:00:00+00:00,Juda,5.0,Home,L,42.0,45.0,-1.5,0.532941704865735
Albany,5.0,2026-01-15 00:00:00+00:00,Black Hawk,5.0,Away,L,38.0,39.0,-5.5,0.7149825160311523
Albany,5.0,2026-01-20 00:00:00+00:00,Shullsburg,5.0,Away,L,50.0,65.0,2.5,0.4268324031173969
Albany,5.0,2026-01-23 00:00:00+00:00,Potosi/Cassville,5.0,Away,,,,8.5,0.18819819321443357
Albany,5.0,2026-01-26 00:00:00+00:00,Pecatonica,5.0,Away,L,40.0,70.0,9.5,0.15126172591669734
Albany,5.0,2026-01-29 00:00:00+00:00,Barneveld,5.0,Home,L,40.0,68.0,7.5,0.2094173877152026
Albany,5.0,2026-01-31 00:00:00+00:00,Brodhead,4.0,Away,L,48.0,56.0,2.5,0.42369704066504593
Albany,5.0,2026-02-03 00:00:00+00:00,Argyle,5.0,Away,L,41.0,46.0,1.5,0.47165466258589617
Albany,5.0,2026-02-05 00:00:00+00:00,Potosi/Cassville,5.0,Away,L,42.0,55.0,8.5,0.18819819321443357
Albany,5.0,2026-02-06 00:00:00+00:00,Saint Ambrose,5.0,Home,L,40.0,45.0,6.5,0.25505492124484713
Albany,5.0,2026-02-09 00:00:00+00:00,Monticello,5.0,Home,W,51.0,39.0,-9.5,0.8408064358893023
Albany,5.0,2026-02-10 00:00:00+00:00,Barneveld,5.0,Away,L,38.0,70.0,13.5,0.07455197773522242
Albany,5.0,2026-02-12 00:00:00+00:00,Juda,5.0,Away,W,61.0,40.0,-1.5,0.5318493254289591
Albany,5.0,2026-02-17 00:00:00+00:00,Black Hawk,5.0,Home,W,54.0,43.0,-5.5,0.7149825160311523
Albany,5.0,2026-02-20 00:00:00+00:00,Benton,5.0,Away,L,36.0,46.0,-1.5,0.5251609867242448
Albany,5.0,2026-02-23 00:00:00+00:00,Johnson Creek,5.0,Away,L,52.0,61.0,6.5,0.2700238897588826
Albany,5.0,2026-02-26 00:00:00+00:00,Fall River,5.0,Home,,,,4.5,0.32755787636971634
Albany,5.0,2026-03-03 00:00:00+00:00,Randolph,5.0,Home,,,,4.5,0.3328707065833969
Alma Center Lincoln,5.0,2025-12-02 00:00:00+00:00,Port Edwards,5.0,Away,W,54.0,30.0,-11.5,0.8969647254301099
Alma Center Lincoln,5.0,2025-12-04 00:00:00+00:00,Eleva-Strum,4.0,Home,W,63.0,54.0,1.5,0.4645851069892404
Alma Center Lincoln,5.0,2025-12-12 00:00:00+00:00,Gilmanton/Independence,5.0,Home,W,53.0,40.0,-12.5,0.9151065543521207
Alma Center Lincoln,5.0,2025-12-16 00:00:00+00:00,Augusta,4.0,Away,W,72.0,49.0,-0.5,0.5048758398102386
Alma Center Lincoln,5.0,2025-12-19 00:00:00+00:00,Blair-Taylor,5.0,Away,L,72.0,80.0,-1.5,0.5615205155717328
Alma Center Lincoln,5.0,2026-01-02 00:00:00+00:00,Alma/Pepin,5.0,Away,W,67.0,61.0,-2.5,0.6050515299183608
Alma Center Lincoln,5.0,2026-01-05 00:00:00+00:00,Osseo-Fairchild,4.0,Away,L,48.0,74.0,11.5,0.10844282275892679
Alma Center Lincoln,5.0,2026-01-08 00:00:00+00:00,Melrose-Mindoro,4.0,Home,W,57.0,51.0,1.5,0.45823198785751557
Alma Center Lincoln,5.0,2026-01-12 00:00:00+00:00,McDonell Central,4.0,Home,L,51.0,67.0,6.5,0.2607974376691533
Alma Center Lincoln,5.0,2026-01-13 00:00:00+00:00,Eau Claire Immanuel Lutheran,5.0,Away,W,55.0,50.0,-5.5,0.6962963168493929
Alma Center Lincoln,5.0,2026-01-16 00:00:00+00:00,Cochrane-Fountain City,5.0,Home,L,55.0,67.0,1.5,0.4645851069892404
Alma Center Lincoln,5.0,2026-01-19 00:00:00+00:00,Greenwood/Granton,5.0,Home,W,79.0,39.0,-18.5,0.978900665033118
Alma Center Lincoln,5.0,2026-01-22 00:00:00+00:00,Whitehall,4.0,Away,,,,8.5,0.18827722917965273
Alma Center Lincoln,5.0,2026-01-27 00:00:00+00:00,Eleva-Strum,4.0,Away,W,43.0,39.0,1.5,0.4645851069892404
Alma Center Lincoln,5.0,2026-01-30 00:00:00+00:00,Alma/Pepin,5.0,Home,W,51.0,48.0,-3.5,0.615705949552102
Alma Center Lincoln,5.0,2026-02-02 00:00:00+00:00,Gilmanton/Independence,5.0,Away,W,55.0,46.0,-12.5,0.9151065543521207
Alma Center Lincoln,5.0,2026-02-05 00:00:00+00:00,Augusta,4.0,Home,L,51.0,54.0,-0.5,0.5159534368528309
Alma Center Lincoln,5.0,2026-02-06 00:00:00+00:00,Brookwood,5.0,Away,W,64.0,47.0,-4.5,0.6766834164032642
Alma Center Lincoln,5.0,2026-02-10 00:00:00+00:00,Blair-Taylor,5.0,Away,L,58.0,68.0,-1.5,0.5615205155717328
Alma Center Lincoln,5.0,2026-02-12 00:00:00+00:00,Whitehall,4.0,Away,W,67.0,57.0,8.5,0.18827722917965273
Alma Center Lincoln,5.0,2026-02-13 00:00:00+00:00,Osseo-Fairchild,4.0,Home,L,43.0,63.0,6.5,0.24994378344480045
Alma Center Lincoln,5.0,2026-02-17 00:00:00+00:00,Melrose-Mindoro,4.0,Away,L,63.0,67.0,1.5,0.4371071734966686
Alma Center Lincoln,5.0,2026-02-20 00:00:00+00:00,Eau Claire Immanuel Lutheran,5.0,Home,L,61.0,66.0,-5.5,0.6962963168493929
Alma Center Lincoln,5.0,2026-02-23 00:00:00+00:00,Cochrane-Fountain City,5.0,Away,W,47.0,33.0,2.5,0.39557606182242594
Alma Center Lincoln,5.0,2026-02-26 00:00:00+00:00,Whitehall,4.0,Home,,,,6.5,0.24994378344480045
Alma Center Lincoln,5.0,2026-03-03 00:00:00+00:00,Pittsville,5.0,Home,,,,-9.5,0.8403749274098364
Alma/Pepin,5.0,2025-12-02 00:00:00+00:00,Spring Valley,4.0,Home,W,45.0,25.0,2.5,0.42030584704138857
Alma/Pepin,5.0,2025-12-04 00:00:00+00:00,Whitehall,4.0,Away,L,65.0,78.0,11.5,0.11930168460787623
Alma/Pepin,5.0,2025-12-12 00:00:00+00:00,Eleva-Strum,4.0,Away,W,60.0,59.0,3.5,0.3508186907665718
Alma/Pepin,5.0,2025-12-15 00:00:00+00:00,Mondovi,4.0,Away,L,44.0,75.0,4.5,0.3139451463081481
Alma/Pepin,5.0,2025-12-19 00:00:00+00:00,Gilmanton/Independence,5.0,Away,W,68.0,33.0,-10.5,0.8596318248176243
Alma/Pepin,5.0,2025-12-30 00:00:00+00:00,Plum City/Elmwood,5.0,Home,W,56.0,48.0,-2.5,0.5907814269503047
Alma/Pepin,5.0,2026-01-02 00:00:00+00:00,Alma Center Lincoln,5.0,Home,L,61.0,67.0,2.5,0.39494847008163925
Alma/Pepin,5.0,2026-01-05 00:00:00+00:00,Augusta,4.0,Away,L,46.0,62.0,3.5,0.38897175515058546
Alma/Pepin,5.0,2026-01-08 00:00:00+00:00,Blair-Taylor,5.0,Home,L,64.0,66.0,1.5,0.4634373001479489
Alma/Pepin,5.0,2026-01-10 00:00:00+00:00,Cochrane-Fountain City,5.0,Home,L,67.0,92.0,3.5,0.361169943149779
Alma/Pepin,5.0,2026-01-13 00:00:00+00:00,Osseo-Fairchild,4.0,Away,L,37.0,75.0,14.5,0.06312304083299666
Alma/Pepin,5.0,2026-01-19 00:00:00+00:00,Melrose-Mindoro,4.0,Home,W,74.0,70.0,3.5,0.35519463676097085
Alma/Pepin,5.0,2026-01-22 00:00:00+00:00,Eau Claire Immanuel Lutheran,5.0,Away,L,58.0,59.0,-2.5,0.5868913458552587
Alma/Pepin,5.0,2026-01-24 00:00:00+00:00,Cochrane-Fountain City,5.0,Away,L,59.0,77.0,5.5,0.2880682218275651
Alma/Pepin,5.0,2026-01-27 00:00:00+00:00,Whitehall,4.0,Home,L,51.0,56.0,8.5,0.17332396105717696
Alma/Pepin,5.0,2026-01-30 00:00:00+00:00,Alma Center Lincoln,5.0,Away,L,48.0,51.0,3.5,0.38429405044789794
Alma/Pepin,5.0,2026-02-02 00:00:00+00:00,Eleva-Strum,4.0,Home,L,58.0,60.0,3.5,0.361169943149779
Alma/Pepin,5.0,2026-02-05 00:00:00+00:00,Boyceville,4.0,Away,L,52.0,71.0,2.5,0.43253003474632723
Alma/Pepin,5.0,2026-02-10 00:00:00+00:00,Gilmanton/Independence,5.0,Home,L,68.0,77.0,-10.5,0.8657329012030612
Alma/Pepin,5.0,2026-02-13 00:00:00+00:00,Augusta,4.0,Home,W,70.0,59.0,2.5,0.41042788192296437
Alma/Pepin,5.0,2026-02-17 00:00:00+00:00,Blair-Taylor,5.0,Away,,,,1.5,0.4445682904178682
Alma/Pepin,5.0,2026-02-20 00:00:00+00:00,Osseo-Fairchild,4.0,Home,L,52.0,71.0,8.5,0.17332396105717696
Alma/Pepin,5.0,2026-02-21 00:00:00+00:00,Blair-Taylor,5.0,Away,W,91.0,84.0,1.5,0.4445682904178682
Alma/Pepin,5.0,2026-02-23 00:00:00+00:00,Melrose-Mindoro,4.0,Away,W,60.0,56.0,4.5,0.3254436378590901
Alma/Pepin,5.0,2026-02-26 00:00:00+00:00,Eau Claire Immanuel Lutheran,5.0,Home,,,,-2.5,0.5976748681460705
Alma/Pepin,5.0,2026-03-03 00:00:00+00:00,New Lisbon,5.0,Home,,,,-3.5,0.6304747937733279
Almond-Bancroft,5.0,2025-12-02 00:00:00+00:00,Bowler,5.0,Home,L,39.0,45.0,3.5,0.3531598499319686
Almond-Bancroft,5.0,2025-12-04 00:00:00+00:00,Tri-County,5.0,Away,W,36.0,35.0,5.5,0.28365519697443864
Almond-Bancroft,5.0,2025-12-05 00:00:00+00:00,Loyal,5.0,Away,L,33.0,77.0,18.5,0.025210769970606776
Almond-Bancroft,5.0,2025-12-08 00:00:00+00:00,Northland Lutheran,5.0,Home,L,33.0,52.0,3.5,0.37132012928032976
